x,y
-2.9059999247491364,-5.8999999396502965
-2.455999918043614,-5.8999999396502965
-2.405999917298556,-5.8999999396502965
-2.3559999165534977,-5.8999999396502965
-0.45599988824129145,-5.8999999396502965
-4.905999954551459,-5.849999938905238
-3.9059999396502976,-5.849999938905238
-3.8559999389052395,-5.849999938905238
-3.8059999381601815,-5.849999938905238
-2.9559999254941944,-5.849999938905238
-2.9059999247491364,-5.849999938905238
-2.455999918043614,-5.849999938905238
-2.405999917298556,-5.849999938905238
-0.45599988824129145,-5.849999938905238
-4.905999954551459,-5.79999993816018
-3.9059999396502976,-5.79999993816018
-3.8559999389052395,-5.79999993816018
-3.8059999381601815,-5.79999993816018
-2.9559999254941944,-5.79999993816018
-2.9059999247491364,-5.79999993816018
-2.455999918043614,-5.79999993816018
-2.405999917298556,-5.79999993816018
-2.3559999165534977,-5.79999993816018
-0.5059998889863495,-5.79999993816018
-0.45599988824129145,-5.79999993816018
-4.905999954551459,-5.749999937415122
-3.9059999396502976,-5.749999937415122
-3.8559999389052395,-5.749999937415122
-3.8059999381601815,-5.749999937415122
-2.9559999254941944,-5.749999937415122
-2.9059999247491364,-5.749999937415122
-2.455999918043614,-5.749999937415122
-2.405999917298556,-5.749999937415122
-2.3559999165534977,-5.749999937415122
-0.45599988824129145,-5.749999937415122
-4.905999954551459,-5.699999936670064
-4.855999953806401,-5.699999936670064
-4.805999953061343,-5.699999936670064
-3.9059999396502976,-5.699999936670064
-3.8559999389052395,-5.699999936670064
-3.8059999381601815,-5.699999936670064
-2.9559999254941944,-5.699999936670064
-2.9059999247491364,-5.699999936670064
-2.455999918043614,-5.699999936670064
-2.405999917298556,-5.699999936670064
-0.45599988824129145,-5.699999936670064
-4.905999954551459,-5.649999935925006
-4.855999953806401,-5.649999935925006
-4.805999953061343,-5.649999935925006
-3.9059999396502976,-5.649999935925006
-3.8559999389052395,-5.649999935925006
-3.8059999381601815,-5.649999935925006
-2.9559999254941944,-5.649999935925006
